Wall time,Step,Value
1784441460.1229153,645,0.005138932261615992
1784441461.434813,648,0.0058588553220033646
1784441461.8685126,649,0.005618746392428875
1784441462.7429752,651,0.005468159914016724
1784441463.1809688,652,0.005271620582789183
1784441463.613513,653,0.004958120174705982
1784441464.0510817,654,0.0051562851294875145
1784441464.4927435,655,0.0049621714279055595
1784441465.8025293,658,0.005075773224234581
1784441466.2370677,659,0.005214470438659191
1784441466.6715503,660,0.005055946763604879
1784441467.1109893,661,0.005252117291092873
1784441469.73312,667,0.005212545394897461
1784441470.6084833,669,0.0055836886167526245
1784441471.0529196,670,0.005565642844885588
1784441472.36051,673,0.00615004962310195
1784441473.2285547,675,0.005800381302833557
1784441473.6692553,676,0.005718411412090063
1784441474.1025417,677,0.006084158550947905
1784441474.5346715,678,0.006146806757897139
1784441474.9678824,679,0.006291267927736044
1784441475.4005601,680,0.0061637163162231445
1784441476.2702067,682,0.006572106387466192
1784441476.705451,683,0.007047922816127539
1784441477.1354783,684,0.007454299367964268
1784441477.5684087,685,0.007625848054885864
1784441478.4324968,687,0.0070535847917199135
1784441478.8668637,688,0.007803954184055328
1784441479.307475,689,0.007590852677822113
1784441479.7437532,690,0.007396566681563854
1784441480.6109629,692,0.007319292984902859
1784441481.0433168,693,0.006938690319657326
1784441481.477436,694,0.007041315548121929
1784441481.9179635,695,0.006681282073259354
1784441482.3526409,696,0.0063760653138160706
1784441482.7873552,697,0.007037592586129904
1784441483.6545794,699,0.006705427076667547
1784441484.972334,702,0.007071261759847403
1784441485.409984,703,0.007210288196802139
1784441486.2819083,705,0.006919581443071365
1784441488.198804,709,0.00761475320905447
1784441488.6326613,710,0.00765610858798027
1784441489.5093255,712,0.008182020857930183
1784441489.9490156,713,0.008055513724684715
1784441490.8243191,715,0.007918855175375938
1784441491.6961315,717,0.007282243575900793
1784441492.568007,719,0.006290781311690807
1784441493.0007052,720,0.00577202532440424
1784441493.435108,721,0.0055572716519236565
1784441494.3081052,723,0.0059378426522016525
1784441494.7423975,724,0.005902284290641546
1784441495.1764925,725,0.006349645555019379
1784441495.6102781,726,0.007204858586192131
1784441496.0422118,727,0.007417195942252874
1784441496.4771802,728,0.007282223552465439
1784441496.9090683,729,0.007550891488790512
1784441497.3447764,730,0.008372186683118343
1784441497.7765586,731,0.008268055506050587
1784441498.2142956,732,0.007566747255623341
1784441498.6492155,733,0.007411792408674955
1784441499.5206788,735,0.00704506179317832
1784441500.8495324,738,0.0071663931012153625
1784441501.2869859,739,0.007077756803482771
1784441501.7228236,740,0.007629964500665665
1784441502.5987384,742,0.007392219267785549
1784441503.0340588,743,0.007017612457275391
1784441503.4753737,744,0.006712155416607857
1784441503.9161682,745,0.006979204248636961
1784441504.3502533,746,0.006981448270380497
1784441506.5374224,751,0.007394048385322094
1784441506.9727209,752,0.007228965871036053
1784441508.2728443,755,0.008483740501105785
1784441508.7101333,756,0.008984319865703583
1784441509.584505,758,0.008759284391999245
1784441510.0177543,759,0.00782783143222332
1784441511.7661676,763,0.008425252512097359
1784441512.2008407,764,0.008530095219612122
1784441512.6379564,765,0.00817021168768406
1784441513.5004203,767,0.007957619614899158
1784441513.9298854,768,0.008018816821277142
1784441514.3657613,769,0.007684330455958843
1784441514.7935169,770,0.007756904698908329
1784441515.2207174,771,0.008197477087378502
1784441515.6604118,772,0.008314794860780239
1784441516.09701,773,0.008212629705667496
1784441516.969163,775,0.00850484799593687
1784441517.4113798,776,0.008287028409540653
1784441517.8437817,777,0.008212391287088394
1784441518.2726352,778,0.008158056065440178
1784441518.7032177,779,0.008067606016993523
1784441519.135449,780,0.00765655841678381
1784441519.5663555,781,0.008253109641373158
1784441519.9964495,782,0.008842475712299347
1784441520.434737,783,0.007413429673761129
1784441521.73855,786,0.007298729848116636
1784441522.6208718,788,0.0072408318519592285
1784441523.0535388,789,0.0072948262095451355
1784441523.9361575,791,0.007695087697356939
1784441524.8075292,793,0.0077161542139947414
1784441525.2449498,794,0.008029400371015072
1784441525.6792967,795,0.008458525873720646
1784441526.1147003,796,0.00871055107563734
1784441526.5448372,797,0.008690517395734787
1784441527.408118,799,0.009055564180016518
1784441527.8432438,800,0.008378950878977776
1784441529.5908298,804,0.009795930236577988
1784441530.0207658,805,0.009845539927482605
1784441530.4667723,806,0.009643634781241417
1784441530.9022472,807,0.009207709692418575
1784441532.2043536,810,0.008724210783839226
1784441532.6373975,811,0.008282184600830078
1784441533.5033877,813,0.008574183098971844
1784441533.9328496,814,0.008134043775498867
1784441535.2378721,817,0.008180634118616581
1784441535.6679323,818,0.00877261534333229
1784441536.102806,819,0.008549018763005733
1784441536.5426946,820,0.009189923293888569
1784441536.980475,821,0.009222275577485561
1784441537.4143088,822,0.008298906497657299
1784441537.8492277,823,0.009325861930847168
1784441538.2839992,824,0.009492204524576664
1784441538.7181377,825,0.008738204836845398
1784441539.1508236,826,0.009210599586367607
1784441539.591477,827,0.00898475106805563
1784441540.0244496,828,0.008627831004559994
1784441540.9042826,830,0.008984118700027466
1784441541.7979717,832,0.009327464736998081
1784441542.2376752,833,0.009820859879255295
1784441543.1067588,835,0.009584187529981136
1784441543.5438404,836,0.009066366590559483
1784441543.9778976,837,0.00949421152472496
1784441544.858645,839,0.008413869887590408
1784441545.303395,840,0.007756400853395462
1784441546.1681628,842,0.007558058016002178
1784441546.599489,843,0.007359044160693884
1784441547.4732423,845,0.008335316553711891
1784441548.3404212,847,0.008307665586471558
1784441549.6615007,850,0.010804368183016777
1784441550.1000519,851,0.01061956025660038
1784441551.4062996,854,0.010376068763434887
1784441552.2754798,856,0.00996484886854887
1784441552.7135718,857,0.0090287234634161
1784441553.1470072,858,0.008433754555881023
1784441554.0202699,860,0.007768123410642147
1784441554.4675796,861,0.007457101251929998
1784441554.914213,862,0.00783917959779501
1784441556.2308466,865,0.007360932882875204
1784441556.6622708,866,0.007501665037125349
1784441557.5358706,868,0.008087316527962685
1784441558.4197395,870,0.009028596803545952
1784441558.859452,871,0.009016133844852448
1784441560.168344,874,0.007924186065793037
1784441561.0423594,876,0.009030330926179886
1784441561.4788687,877,0.008737616240978241
1784441562.8034675,880,0.00903389509767294
1784441563.235453,881,0.008895762264728546
1784441563.6718705,882,0.009657539427280426
1784441564.1052115,883,0.010517468675971031
1784441564.543789,884,0.010615505278110504
1784441564.976771,885,0.010686000809073448
1784441565.4120975,886,0.010883530601859093
1784441565.8454528,887,0.010396866127848625
1784441566.2789714,888,0.009790567681193352
1784441566.7160914,889,0.010244104079902172
1784441567.1530485,890,0.010611526668071747
